Srno,ENERC_KCAL,ENERC_KCAL%,FAT,FAT%,FASAT,FASAT%,PROCNT,PROCNT%,CHOLE,CHOLE%,CHOCDF,CHOCDF%,FIBTG,FIBTG%,FATRN,FAMS,FAPU,SUGAR,CHOCDF.net,NA,NA%,CA,CA%,FE,FE%,ZN,ZN%,VITC,VITC%,THIA,THIA%,NIA,NIA%,VITB6A,VITB6A%,MG,MG%,K,K%,P,P%,VITA_RAE,VITA_RAE%,RIBF,RIBF%,FOLDFE,FOLDFE%,VITB12,VITB12%,VITD,VITD%,TOCPHA,TOCPHA%,VITK1,VITK1%,WATER,FOLFD,FOLAC
328,924.451,46.22255,78.33927344,120.5219591,42.10931587,210.5465794,27.64008281,55.28016562,206.8444375,68.94814583,34.86973453,11.62324484,4.7360625,18.94425,2.0124,24.68905569,4.019976211,13.14325914,30.13367203,1221.907115,50.91279646,573.2152243,57.32152243,3.444319882,19.13511045,4.148047002,37.7095182,28.815225,32.01691667,0.310500227,25.87501888,6.359807477,39.74879673,0.735962008,56.61246214,102.7153505,24.45603583,1463.223241,31.13240939,623.4277656,89.06110937,949.3941008,105.4882334,1.369982594,105.3832764,188.3624766,47.09061914,0.833889062,34.7453776,0.337402344,2.249348958,4.148857344,27.65904896,308.903143,257.4192858,377.6832232,188.3624766,0
329,924.451,46.22255,78.33927344,120.5219591,42.10931587,210.5465794,27.64008281,55.28016562,206.8444375,68.94814583,34.86973453,11.62324484,4.7360625,18.94425,2.0124,24.68905569,4.019976211,13.14325914,30.13367203,1221.907115,50.91279646,573.2152243,57.32152243,3.444319882,19.13511045,4.148047002,37.7095182,28.815225,32.01691667,0.310500227,25.87501888,6.359807477,39.74879673,0.735962008,56.61246214,102.7153505,24.45603583,1463.223241,31.13240939,623.4277656,89.06110937,949.3941008,105.4882334,1.369982594,105.3832764,188.3624766,47.09061914,0.833889062,34.7453776,0.337402344,2.249348958,4.148857344,27.65904896,308.903143,257.4192858,377.6832232,188.3624766,0
330,889.7228313,44.48614157,37.61303002,57.86620003,8.672933402,43.36466701,98.702625,197.40525,257.25,85.75,40.70503,13.56834333,9.8985,39.594,0.023055,12.97174717,7.931754526,12.929545,30.80653,2226.023677,92.75098655,359.3885618,35.93885618,5.989704703,33.27613724,4.561419885,41.4674535,15.08795,16.76438889,0.5068155,42.234625,30.584226,191.1514125,3.0853166,237.3320462,187.723433,44.69605547,1871.464805,39.8184001,1157.1773,165.3110429,846.23178,94.02575333,1.066421,82.03238462,88.1962,22.04905,1.5975,66.5625,0.225,1.5,10.65860249,71.05734991,19.28350872,16.0695906,770.5177414,88.1962,0
332,719.778,35.9889,45.97068,70.72412308,25.89625,129.48125,37.9709,75.9418,143.5,47.83333333,47.0917,15.69723333,11.5444,46.1776,0,11.903712,1.889384,18.45472,35.5473,2448.265344,102.011056,1063.918242,106.3918242,3.733975834,20.74431019,6.612179344,60.11072131,561.964,624.4044444,0.410644,34.22033333,6.36351,39.7719375,1.347248,103.6344615,138.1685934,32.89728415,1995.834747,42.4645691,826.324,118.0462857,1972.7558,219.1950889,1.10157,84.73615385,220.886,55.2215,1.945,81.04166667,0.8,5.333333333,5.39732,35.98213333,57.511,47.92583333,910.8091187,220.886,0
334,1525.68,76.284,103.66691,159.4875538,33.53591,167.67955,74.17481,148.34962,375.96,125.32,88.1588,29.38626667,25.2613,101.0452,0.01634,44.70742,17.78162,29.09648,62.8975,2416.406268,100.6835945,492.6443538,49.26443538,17.91210236,99.5116798,16.02859981,145.7145437,271.0074,301.1193333,0.956295,79.69125,22.74055,142.1284375,1.795335,138.1026923,308.3450981,73.41549954,2877.938785,61.2327401,975.814,139.402,452.107,50.23411111,1.258634,96.818,285.06,71.265,7.9727,332.1958333,1.16,7.733333333,17.32103,115.4735333,43.8632,36.55266667,762.9909396,285.06,0
338,769.4985,38.474925,23.2909875,35.83228846,4.21854375,21.09271875,28.0815375,56.163075,19.125,6.375,121.9077637,40.63592125,22.2663,89.0652,0.001400625,13.9622625,2.37115875,8.219225,99.64146375,1810.066426,75.41943444,327.3463042,32.73463042,8.798451527,48.88028626,3.368075538,30.61886853,123.3442875,137.0492083,0.597062625,49.75521875,7.084903125,44.28064453,1.87269375,144.0533654,225.9149554,53.78927509,2986.712643,63.54707751,627.4015,89.62878571,160.348125,17.81645833,0.45543975,35.03382692,105.543375,26.38584375,0.48375,20.15625,0.1125,0.75,2.418225,16.1215,21.067575,17.5563125,593.9164536,105.543375,0
339,2228.62,111.431,118.272,181.9569231,20.4922,102.461,50.574,101.148,0,0,271.322,90.44066667,28.436,113.744,0,57.6194,35.5058,219.6896,242.886,8.82,0.3675,270.76,27.076,10.5092,58.38444444,5.8014,52.74,14.856,16.50666667,2.15736,179.78,3.328,20.8,4.1974,322.8769231,308.64,73.48571429,2606.8,55.46382979,1231.56,175.9371429,380.808,42.312,0.43924,33.78769231,130.66,32.665,0,0,0,0,7.0836,47.224,0.04,0.033333333,20.3558,130.66,0
341,787.6665,39.383325,3.662845,5.635146154,0.6961575,3.4807875,52.0189,104.0378,0,0,145.492,48.49733333,35.6891,142.7564,0.00084,0.91451,1.360245,12.92773,109.8029,766.361934,31.93174725,565.6351138,56.56351138,25.66393594,142.5774219,8.276519224,75.24108386,219.4296,243.8106667,1.053605,87.80041667,2.67735,16.7334375,1.01697,78.22846154,450.5084422,107.2639148,4244.426538,90.30694762,712.39,101.77,301.71825,33.52425,0.440752,33.904,833.5535,208.388375,0,0,0,0,2.304505,15.36336667,28.10665,23.42220833,117.3538784,833.5535,1.1268
342,2138.506667,106.9253333,86.28600167,132.7476949,9.173748333,45.86874167,88.41204167,176.8240833,0,0,301.7712833,100.5904278,69.97803333,279.9121333,0.073075,41.96436933,28.156137,99.41492167,231.79325,2714.532804,113.1055335,1017.89557,101.789557,33.72377034,187.3542797,13.44867071,122.2606428,1435.867867,1595.408741,2.774646833,231.2205694,23.57391667,147.3369792,3.976870333,305.9131026,777.4789404,185.1140334,5607.93969,119.3178657,1545.7885,220.8269286,430.6073,47.84525556,1.523644,117.2033846,1491.631833,372.9079583,0,0,0,0,17.18714333,114.5809556,146.0012333,121.6676944,653.0565848,1491.631833,23.475
343,813.54,40.677,63.53466,97.74563077,54.17387,270.86935,17.1216,34.2432,0,0,60.9188,20.30626667,19.1624,76.6496,0.003808,3.47306,1.17124,15.1988,41.7564,2130.604776,88.775199,499.8785535,49.98785535,11.59857761,64.43654228,4.657522306,42.34111187,235.776,261.9733333,1.1653,97.10833333,7.15052,44.69075,1.42772,109.8246154,422.1470231,100.511196,2359.484184,50.20179116,597.172,85.31028571,206.736,22.97066667,0.38209,29.39153846,369.42,92.355,0,0,0,0,1.81226,12.08173333,163.6286,136.3571667,766.8700846,369.42,0.5634
344,5118.373884,255.9186942,61.75404816,95.00622793,8.319136491,41.59568245,159.58313,319.16626,16.891875,5.630625,984.3061256,328.1020419,69.62250375,278.490015,0,15.81147469,29.75843881,27.39170375,914.6836219,8355.450925,348.1437885,1701.628766,170.1628766,33.56612669,186.4784816,17.05479403,155.0435821,263.866,293.1844444,4.738352669,394.8627224,38.7512995,242.1956219,2.291101837,176.2386029,696.0036688,165.7151592,4954.192794,105.4083573,2030.395944,290.0565634,34.69579594,3.855088437,1.866901981,143.6078447,592.7377906,148.1844477,0,0,0,0,1.201668344,8.011122292,31.64790594,26.37325495,1117.98774,592.7377906,0
345,2033.437248,101.6718624,36.73205,56.51084615,16.771876,83.85938,40.7383,81.4766,61.06,20.35333333,376.33609,125.4453633,14.97625,59.905,0,11.7085664,5.3982358,0.443685,361.35984,1205.0425,50.21010417,103.45688,10.345688,5.2832671,29.35148389,4.480097,40.72815455,0.80135,0.890388889,0.9208455,76.737125,13.859423,86.62139375,1.5644695,120.3438077,198.44087,47.24782619,598.95296,12.74368,556.8295,79.54707143,229.54395,25.50488333,0.221019,17.00146154,136.682,34.1705,0.04828,2.011666667,0,0,4.0183442,26.78896133,19.5225488,16.26879067,63.686139,136.682,0
346,327.146,16.3573,34.38611,52.90170769,4.814995,24.074975,1.05341,2.10682,0,0,6.5302,2.176733333,1.8735,7.494,0,24.712335,3.786015,0.3284,4.6567,936.7785843,39.03244101,77.05959556,7.705959556,2.223844843,12.35469357,0.288983339,2.627121266,5.295,5.883333333,0.031723,2.643583333,0.36624,2.289,0.16939,13.03,15.89847459,3.785351092,111.2917083,2.367908687,23.916,3.416571429,240.1975,26.68861111,0.036359,2.796846154,7.957,1.98925,0,0,0,0,5.661,37.74,45.2274,37.6895,359.9960426,7.957,0
348,401.0515,20.052575,29.655135,45.62328462,2.319815,11.599075,6.969075,13.93815,0,0,34.2205,11.40683333,8.02965,32.1186,0.112163,18.3503425,8.284735,15.39091,26.19085,1002.165606,41.75690025,121.7635431,12.17635431,4.011431842,22.28573246,1.222292679,11.11175163,254.0568,282.2853333,0.256041,21.33675,2.341315,14.63321875,0.6298795,48.45226923,79.34862679,18.89253019,976.0560144,20.76714924,165.979,23.71128571,371.2095,41.2455,0.2240655,17.23580769,95.8515,23.962875,0,0,0,0,6.37488,42.4992,61.1092,50.92433333,357.7028904,95.8515,0
350,3789.696,189.4848,266.49756,409.9962462,223.7393,1118.6965,62.517,125.034,136,45.33333333,326.06244,108.68748,57.839,231.356,0,23.125,4.14498,266.94788,268.22344,874.6488335,36.4437014,1242.73725,124.273725,13.39039469,74.3910816,11.28872021,102.6247292,15.5,17.22222222,0.590092,49.17433333,3.17596,19.84975,1.24437,95.72076923,464.5218021,110.6004291,3585.184417,76.2805195,1775.22,253.6028571,320.4,35.6,2.285042,175.7724615,82.042,20.5105,1.80752,75.31333333,0.8,5.333333333,2.2426,14.95066667,5.716,4.763333333,172.3785604,82.042,0
351,481.639,24.08195,23.44315,36.06638462,2.812505,14.062525,13.49715,26.9943,0,0,65.43445,21.81148333,13.96895,55.8758,0,13.2836025,5.1145425,30.09025,51.4655,1946.775582,81.11564925,212.0775171,21.20775171,6.439571485,35.77539714,2.269487571,20.63170519,405.3372,450.3746667,0.494585,41.21541667,4.33087,27.0679375,1.249505,96.11576923,149.7996257,35.66657755,1887.244006,40.15412778,316.1935,45.1705,779.712,86.63466667,0.4380745,33.69803846,216.2375,54.059375,0,0,0,0,2.84558,18.97053333,147.0174,122.5145,730.2368151,216.2375,0
388,545.721901,27.28609505,28.11093226,43.24758809,3.99047989,19.95239945,9.0893404,18.1786808,0,0,70.079964,23.359988,11.9566203,47.8264812,0,19.75411459,3.370643698,12.52697664,58.1233437,1333.465347,55.56105611,74.41340454,7.441340454,3.930775744,21.83764302,1.594880155,14.4989105,365.7646,406.4051111,0.385624308,32.135359,5.57795614,34.86222588,1.668322941,128.3325339,102.6634256,24.44367277,1829.265667,38.92054611,245.231858,35.03312257,382.7684791,42.52983101,0.30905118,23.77316769,155.714567,38.92864175,0,0,0,0,7.70103704,51.34024693,36.830764,30.69230333,461.2477084,155.714567,0
389,1466.557593,73.32787964,44.0471975,67.76491923,19.99758152,99.98790762,72.32069669,144.6413934,105.7620183,35.25400609,204.1078469,68.03594897,19.9288,79.7152,0.0128,13.26596138,5.138979575,38.50207891,184.1790469,1205.373397,50.22389156,1214.5994,121.45994,24.12035699,134.0019833,9.145244989,83.13859081,50.226,55.80666667,1.011398222,84.28318513,12.93945512,80.87159449,1.297152016,99.78092429,297.1352683,70.74649245,2739.769329,58.29296444,1586.521828,226.6459755,2082.952378,231.4391531,2.054138765,158.0106742,187.0394154,46.75985385,2.37656426,99.02351082,4.84702175,32.31347834,2.70685319,18.04568794,31.65181367,26.37651139,889.6323841,187.0394154,0
391,1133.56,56.678,39.04057,60.06241538,20.19081,100.95405,47.91086,95.82172,32.768,10.92266667,161.73195,53.91065,32.4516,129.8064,0.00084,7.69604,6.692595,32.68853,129.28035,1288.781016,53.699209,288.1184542,28.81184542,15.869955,88.16641664,6.976816059,63.42560054,35.4997,39.44411111,1.171506,97.6255,5.834639,36.46649375,1.665398,128.1075385,256.0625606,60.96727633,2392.348485,50.90103159,691.774,98.82485714,391.439,43.49322222,0.581721,44.74776923,1166.034,291.5085,0.00128,0.053333333,0,0,4.74958,31.66386667,29.4092,24.50766667,296.1337521,1166.034,0
393,335.42925,16.7714625,22.35592938,34.3937375,7.887325625,39.43662813,7.140374375,14.28074875,0,0,33.44669375,11.14889792,6.9103125,27.64125,0,7.098644375,5.933554375,18.84556188,26.53638125,780.5618963,32.52341234,67.09610601,6.709610601,3.978115989,22.10064438,1.148205338,10.43823034,422.310125,469.2334722,0.271518563,22.62654688,3.98987875,24.93674219,1.507799375,115.9845673,86.94804088,20.70191449,1066.592202,22.69345111,174.3630625,24.90900893,141.34725,15.70525,0.273854438,21.06572596,81.359125,20.33978125,0,0,0,0,7.7713575,51.80905,42.984275,35.82022917,268.5662401,81.359125,1.4085
396,1415.3825,70.769125,25.93940333,39.90677436,2.6085825,13.0429125,68.15749333,136.3149867,0,0,248.894,82.96466667,43.48161667,173.9264667,0.05782,13.753885,7.992455,34.37217167,205.4123833,1406.757059,58.61487746,612.9062942,61.29062942,25.58631167,142.1461759,10.43470765,94.86097861,523.9110833,582.1234259,2.4211065,201.758875,10.27673333,64.22958333,3.795623333,291.9710256,313.1485981,74.55919002,3884.973333,82.65900709,1071.2605,153.0372143,6341.452,704.6057778,0.961814167,73.98570513,1061.139167,265.2847917,0,0,0,0,9.039028333,60.26018889,64.5926,53.82716667,1161.029747,1061.139167,3.3804
399,2205.064886,110.2532443,144.08722,221.6726462,51.1757548,255.878774,82.48307,164.96614,292.235,97.41166667,153.5047,51.16823333,12.8524,51.4096,1.0288,55.31872452,25.20085844,17.13486,140.6523,2913.619379,121.4008075,203.3884654,20.33884654,8.962748899,49.79304944,7.603446939,69.1222449,29.9066,33.22955556,0.839024,69.91866667,41.467644,259.172775,1.965916,151.2243077,155.1652694,36.94411176,2685.215155,57.13223734,1073.054,153.2934286,492.7999,54.75554444,2.664014,204.9241538,221.926,55.4815,1.2252,51.05,2.552,17.01333333,8.81696456,58.77976373,43.89179184,36.5764932,863.1777539,153.226,41.22
402,1830.460683,91.52303416,106.7891423,164.2909881,50.99532997,254.9766499,106.0663889,212.1327779,287.650125,95.883375,118.7489486,39.58298288,17.63648802,70.54595209,0,36.40064725,5.296839316,25.07213122,101.1124606,3827.294943,159.4706226,2511.594696,251.1594696,10.93351218,60.74173436,13.43422954,122.1293595,250.896,278.7733333,1.005368063,83.78067191,9.802715046,61.26696904,3.207337827,246.7182943,332.9625865,79.27680632,4127.375893,87.81650836,2188.591561,312.6559373,1254.32145,139.36905,2.910356282,223.8735601,372.4306988,93.10767471,5.1207375,213.3640625,1.592765625,10.6184375,5.316947453,35.44631635,798.1680076,665.1400063,1247.33357,372.4306988,0
404,1296.5395,64.826975,82.4830875,126.8970577,17.48560175,87.42800875,107.1326375,214.265275,275,91.66666667,31.74019375,10.58006458,8.9899,35.9596,0.001400625,29.2397235,21.64562675,8.658195,22.75029375,1756.812934,73.20053894,155.7880872,15.57880872,4.941038543,27.45021413,2.752007968,25.01825425,73.7992875,81.99920833,1.200447625,100.0373021,44.56925012,278.5578133,3.67049775,282.3459808,190.3272797,45.31601897,2440.047237,51.91589867,1318.7445,188.3920714,519.816025,57.75733611,0.94744575,72.88044231,176.868375,44.21709375,16.15,672.9166667,55,366.6666667,22.047275,146.9818333,28.885575,24.0713125,524.8883684,176.868375,0
405,462.475,23.12375,21.8758,33.65507692,2.58924,12.9462,6.5462,13.0924,0,0,63.7152,21.2384,10.0515,40.206,0.00168,12.75197,4.67806,15.60155,53.6637,874.613028,36.4422095,119.2369639,11.92369639,5.716532004,31.75851113,1.287658183,11.70598348,224.2227,249.1363333,0.298728,24.894,2.43988,15.24925,0.805945,61.99576923,101.4445818,24.15347186,1282.338655,27.28380116,183.049,26.14985714,11137.101,1237.455667,0.250967,19.30515385,50.11,12.5275,0,0,0,0,1.49983,9.998866667,18.0654,15.0545,280.4669764,50.11,0
406,157.860148,7.8930074,0.75866248,1.167173046,0.13389572,0.6694786,16.3213392,32.6426784,0,0,24.177352,8.059117333,5.2820444,21.1281776,0,0.046548372,0.226675704,10.89779472,18.8953076,866.7408131,36.11420055,123.1765466,12.31765466,3.263671841,18.13151023,0.820996047,7.463600431,241.123,267.9144444,0.184697984,15.39149867,1.53198872,9.5749295,0.516624068,39.74031292,90.73880727,21.60447792,967.1868342,20.57844328,121.231384,17.31876914,290.2793868,32.2532652,0.68012064,52.31697231,148.233516,37.058379,0.09504,3.96,0,0,1.85559392,12.37062613,262.918272,219.09856,328.7525499,148.233516,0
407,389.911632,19.4955816,14.20996,21.86147692,1.11332128,5.5666064,6.37351,12.74702,0,0,74.74385,24.91461667,22.4188,89.6752,0.03504621,8.8121034,3.3641888,44.471015,52.32505,1500.887582,62.53698257,224.5051781,22.45051781,6.227676199,34.5982011,1.810354909,16.4577719,55.63795,61.81994444,0.212886,17.7405,2.47762,15.485125,0.3863,29.71538462,128.0385491,30.48536883,1329.405393,28.28522112,203.59,29.08428571,756.678,84.07533333,0.226416,17.41661538,49.578,12.3945,0,0,0,0,4.079865,27.1991,35.2484374,29.37369783,546.4962298,49.578,0
409,975.7725,48.788625,45.43283,69.89666154,26.43852,132.1926,20.00956,40.01912,0,0,146.52315,48.84105,27.857,111.428,0.001524,8.6555365,6.723489,83.222005,118.66615,3968.712053,165.3630022,345.7959707,34.57959707,9.510169853,52.83427696,3.316095196,30.14631997,625.27585,694.7509444,0.785411,65.45091667,7.95468,49.71675,3.255321,250.4093077,253.5713873,60.37413983,3258.473451,69.32922236,453.8285,64.83264286,197.95395,21.99488333,0.5942445,45.71111538,230.8625,57.715625,0,0,0,0,9.486785,63.24523333,56.9153,47.42941667,1484.812497,230.8625,1.1268
410,1591.77125,79.5885625,41.11052,63.24695385,5.73775,28.68875,36.89452,73.78904,0,0,317.082175,105.6940583,52.551075,210.2043,0.00084,17.444835,14.9832,12.64831,264.5311,6818.481771,284.1034071,1247.942081,124.7942081,27.41982611,152.3323673,6.938842836,63.08038942,312.0496,346.7217778,4.135633,344.6360833,23.600825,147.5051562,4.914635,378.0488462,1001.431003,238.4359532,9954.455777,211.7969314,1299.655,185.665,3347.13,371.9033333,0.50300225,38.69248077,575.67,143.9175,0,0,0,0,10.2129175,68.08611667,16.6798,13.89983333,2509.774346,575.67,0
411,191.33225,9.5666125,6.688839375,10.29052212,0.761735625,3.808678125,8.918524375,17.83704875,0,0,26.45074375,8.816914583,4.7393125,18.95725,0,2.961665375,2.069961375,0.819121875,21.71143125,682.8643805,28.45268252,108.6890178,10.86890178,5.066427129,28.14681738,1.286950264,11.69954786,6.230525,6.922805556,0.278326563,23.19388021,1.03209875,6.450617188,0.346588375,26.66064423,42.09568427,10.02278197,344.3542902,7.326687026,125.0070625,17.85815179,22.38015,2.486683333,0.091448438,7.034495192,118.097125,29.52428125,0,0,0,0,2.2040275,14.69351667,7.696675001,6.413895834,247.8855605,118.097125,1.1268
412,675.649,33.78245,36.627195,56.34953077,18.9185825,94.5929125,47.607645,95.21529,106.93,35.64333333,51.87457,17.29152333,15.80855,63.2342,0.37242,8.6011965,2.446522,18.163475,36.06602,2440.940082,101.7058368,820.2708519,82.02708519,18.15467359,100.8592977,4.604670633,41.86064212,379.7203,421.9114444,0.632499,52.70825,5.962664,37.26665,1.591448,122.4190769,483.8895563,115.2117991,3922.776951,83.46333938,774.132,110.5902857,3064.616,340.5128889,1.547787,119.0605385,1045.444,261.361,1.14714,47.7975,0.73,4.866666667,12.47664,83.1776,2440.1464,2033.455333,899.0472413,1045.444,0
414,313.418,15.6709,14.507935,22.3199,10.076545,50.382725,10.444175,20.88835,0,0,50.37715,16.79238333,13.8909,55.5636,0.00126,2.215705,0.824335,20.209175,36.48625,2010.028638,83.75119325,228.4541986,22.84541986,6.285562731,34.91979295,2.511050828,22.8277348,289.02,321.1333333,0.3677325,30.644375,2.31289,14.4555625,0.620105,47.70038462,162.3650083,38.6583353,1592.363066,33.88006524,300.0245,42.86064286,254.493,28.277,0.3988075,30.6775,111.305,27.82625,0,0,0,0,1.10195,7.346333333,133.154,110.9616667,784.1717267,111.305,0.5634
415,184.569,9.22845,16.374325,25.19126923,1.829285,9.146425,3.095675,6.19135,0,0,10.69595,3.565316667,6.134,24.536,0.00168,9.652545,3.39735125,1.232305,4.56195,124.122495,5.171770625,133.219223,13.3219223,4.342815879,24.12675488,0.754983221,6.863483827,18.8904,20.98933333,0.074989,6.249083333,1.03469375,6.466835938,0.22356125,17.19701923,63.38145721,15.09082315,385.4076577,8.200162929,82.5685,11.7955,259.7415,28.86016667,0.1253865,9.645115385,24.79225,6.1980625,0,0,0,0,1.223475,8.1565,3.55275,2.960625,21.64239644,24.79225,0
419,657.0662592,32.85331296,12.75359,19.62090769,1.8527844,9.263922,18.165,36.33,0,0,124.593,41.531,18.7855,75.142,0.00084,5.37816556,4.70563832,8.11698,105.8075,1875.785375,78.15772396,167.7774786,16.77774786,7.682520331,42.6806685,2.786106161,25.32823783,260.6994,289.666,0.64095,53.4125,8.13284,50.83025,2.230475,171.575,189.8310616,45.19787181,3284.492493,69.882819,485.097,69.29957143,522.072,58.008,0.41265,31.74230769,193.656,48.414,0,0,0,0,6.83575368,45.5716912,170.5014355,142.0845296,641.4761123,193.656,0.5634
421,785.5714032,39.27857016,41.64202912,64.06466018,23.88799027,119.4399513,32.52502667,65.05005333,38.25,12.75,79.80105,26.60035,12.18628333,48.74513333,0.002691916,7.469592696,4.17190092,41.97325833,67.61476667,1425.157953,59.38158139,259.0969152,25.90969152,5.002949737,27.79416521,2.334063528,21.21875934,239.7754167,266.4171296,0.290442,24.2035,3.125231667,19.53269792,1.264707167,97.28516667,136.261574,32.4432319,1608.821925,34.23025373,535.7235,76.53192857,200.3408,22.26008889,0.649237333,49.94133333,131.1883333,32.79708333,0.9675,40.3125,0.225,1.5,4.710895572,31.40597048,15.2907392,12.74228267,451.2952757,131.1883333,1.1268
